name,url,picture,dietLabels,healthLabels,calories,fat,carbs,protein,ingredients
scotch eggs,http://theorganisedhousewife.com.au/recipes/scotch-eggs/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/scotch%20eggs.jpg,['Low-Carb'],"['Sugar-Conscious', 'Kidney-Friendly', 'Keto-Friendly', 'Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",885.4555048498074,64.26897256099949,21.05214539995959,52.317527439994535,"['hard boiled egg', 'flour', 'beef mince', 'fresh breadcrumb', 'garlic', 'green onion', 'parsley', 'egg', 'salt', 'pepper', 'oil']"
cream cheese frittata,https://www.marthastewart.com/1155744/cream-cheese-frittata,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/cream%20cheese%20frittata.jpg,['Low-Carb'],"['Sugar-Conscious', 'Kidney-Friendly', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",242.1046355759575,18.238910305483948,10.180186024029998,10.023364305033002,"['olive oil', 'mushrooms', 'red bell pepper', 'onion', 'garlic', 'Eggs', 'half-and-half', 'cream cheese', 'cheddar cheese', 'sandwich bread', 'Coarse salt', 'ground pepper']"
fun fruit pizza that will make your kids happy,https://thebearfootbaker.com/2018/06/fun-fruit-pizza,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fun%20fruit%20pizza%20that%20will%20make%20your%20kids%20happy.jpg,['Low-Sodium'],"['Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",435.3021295,20.210561528000003,62.49307788240001,2.838377075500001,"['cream cheese', 'butter', 'confectioners sugar', 'vanilla extract']"
kashmiri dum aloo,http://bengalicuisine.net/2013/kashmiri-dum-aloo/?share=email,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/kashmiri%20dum%20aloo.jpg,['High-Fiber'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",266.0708749800912,16.804691126610493,26.956957949997133,5.043895717003442,"['baby potatoes', 'onion', 'turmeric', 'chili powder', 'cumin', 'coriander', 'garlic', 'poppy seed', 'cashew', 'sunflower oil', 'Salt', 'masala', 'raisins']"
el pacifico omelet,https://www.rachaelraymag.com/recipe/el-pacifico-omelet,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/el%20pacifico%20omelet.jpg,['Low-Carb'],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Keto-Friendly', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",212.71683618668493,17.898110998533546,3.4148289534722016,9.86798711712537,"['cream cheese', 'sour cream', 'fresh dill', 'lemon juice', 'white pepper', 'canola oil', 'eggs', 'scallions', 'smoked salmon']"
sunny side up breakfast pizza,http://www.thedailymeal.com/recipes/sunny-side-breakfast-pizza-recipe,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/sunny%20side%20up%20breakfast%20pizza.jpg,['Balanced'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",295.45681230625,13.062144087125002,29.784671725,14.166192985,"['dough', 'olive oil', 'all-purpose flour', 'tomatoes', 'kale', 'eggs', 'Parmigiano-Reggiano', 'Salt', 'Pepper']"
puy lentil scotch eggs,http://www.britishlarder.co.uk/puy-lentil-scotch-eggs/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/puy%20lentil%20scotch%20eggs.jpg,[],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",455.65437023999993,11.416872368000002,65.54347519999999,24.428426720000004,"['Puy lentils', 'rapeseed oil', 'carrot', 'onion', 'celery', 'garlic', 'herbs', 'eggs', 'black pepper', 'eggs', 'fresh breadcrumbs', 'sea salt', 'black pepper', 'sunflower oil']"
new mexican huevos rancheros,https://www.newmexicanfoodie.com/new-mexican-huevos-rancheros/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/new%20mexican%20huevos%20rancheros.jpg,['High-Fiber'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",607.3467999997482,23.73842399999153,67.59878799995997,33.07299199998833,"['corn tortillas', 'olive oil', 'black beans', 'red chile sauce', 'butter', 'eggs', 'cheddar cheese']"
stacked breakfast enchiladas,https://www.lacocinafoods.ca/stacked-breakfast-enchiladas/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/stacked%20breakfast%20enchiladas.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",596.5722625000001,39.81002550000001,40.484261125,21.274558875,"['enchilada sauce', 'canola oil', 'corn tortillas', 'mozzarella cheese', 'green onions', 'cilantro leaves', 'eggs']"
roasted seed and nut butter,https://savorthebest.com/roasted-seed-and-nut-butter,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20seed%20and%20nut%20butter.jpg,"['Low-Carb', 'Low-Sodium']","['Sugar-Conscious', 'Kidney-Friendly', 'Keto-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Paleo', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",556.2270000000001,49.4814,19.6861,17.827460000000002,"['cashews', 'almonds', 'pecans', 'sunflower seeds', 'pumpkin seeds', 'salt']"
sweet potato breakfast pizza,http://katalysthealthblog.com/sweet-potato-breakfast-pizza/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/sweet%20potato%20breakfast%20pizza.jpg,[],"['Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",352.0739333329682,19.725510333321143,22.63582283328381,22.603331333320323,"['sweet potato', 'egg', 'coconut flour', 'italian seasoning', 'sea salt', 'garlic powder', 'mozzarella cheese', 'marinara sauce', 'spinach', 'tomato', 'egg', 'pepper']"
rhubarb baked oatmeal,http://sheeats.ca/2012/05/guest-post-stacy-seattle-seedling-what-says-spring-more-than-rhubarb/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/rhubarb%20baked%20oatmeal.jpg,['Balanced'],"['Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Peanut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",320.95793333310047,12.104679999999998,45.49017699993989,9.407119999999926,"['rolled oats', 'walnut', 'cane sugar', 'baking powder', 'ground cinnamon', 'fine-grain sea salt', 'non-dairy milk', 'egg', 'unsalted butter', 'vanilla extract', 'rhubarb', 'orange', 'cane sugar']"
fall cranberry meatballs,http://www.thedailymeal.com/recipes/fall-cranberry-meatballs-recipe,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fall%20cranberry%20meatballs.jpg,[],"['Sugar-Conscious', 'Kidney-Friendly', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",590.5994999996276,37.06137499999965,30.283219999905395,32.66498999999789,"['meatballs', 'water', 'whole-wheat tortillas', 'cranberry sauce', 'apple', 'red cabbage']"
roasted sweet potato and avocado bliss bow,http://www.familyfoodforum.com/2016/11/12/roasted-sweet-potato-and-avocado-bliss-bowl/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20sweet%20potato%20and%20avocado%20bliss%20bow.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",434.230197,26.22890722,46.83909800000001,10.0721688,"['olive oil', 'sweet potato', 'whole wheat pasta', 'sweetcorn', 'avocado', 'lime', 'arugula', 'kale', 'pomegranate', 'gorgonzola', 'pistachio', 'balsamic vinegar', 'salt', 'pepper']"
yummy whole grain kaiserschmarrn,https://northernhomestead.com/yummy-kaiserschmarrn/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/yummy%20whole%20grain%20kaiserschmarrn.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Kosher']",406.334,8.93646,70.51332,15.7362,"['wheat', 'milk', 'eggs', 'maple syrup', 'salt', 'raisins']"
roasted citrus beets with pistachio crumbl,http://supermancooks.com/roasted-citrus-beets-with-pistachio-crumble/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20citrus%20beets%20with%20pistachio%20crumbl.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Peanut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",926.452799999894,40.53752399999355,128.268215999996,19.59025199999112,"['pistachio', 'ginger snap', 'beet', 'kumquat', 'olive oil', 'cider vinegar', 'plain greek yogurt', 'mint']"
almost florentines,http://www.greatbritishchefs.com/community/budget-almost-florentines-recipe,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/almost%20florentines.jpg,['Low-Sodium'],"['Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",359.5579999996154,12.709249999998969,60.58074999991938,4.127749999989116,"['oil', 'flour', 'yoghurt', 'sugar', 'corn flakes', 'sultanas', 'chocolate (milk']"
lemongrass ginger syrup,http://norecipes.com/blog/lemongrass-ginger-syrup/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/lemongrass%20ginger%20syrup.jpg,"['Low-Fat', 'Low-Sodium']","['Kidney-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'FODMAP-Free', 'Kosher']",1031.398474,0.90928569375,263.220860465,2.2822452835000004,"['fresh ginger', 'lemongrass', 'water', 'sugar']"
chipotle chickpeas,http://www.food.com/recipe/chipotle-chickpeas-200583,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chipotle%20chickpeas.jpg,['High-Fiber'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",577.9683539325,12.4376911673625,95.00281678075,28.226756552125,"['red bell peppers', 'sun-dried tomato', 'chickpeas', 'onion', 'canola oil', 'garlic', 'ground turmeric', 'cumin', 'chipotle chile', 'ancho chilies', 'plum tomatoes', 'cilantro', 'salt']"
yellow squash frittata,http://www.food.com/recipe/yellow-squash-frittata-375,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/yellow%20squash%20frittata.jpg,"['Balanced', 'High-Fiber']","['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'FODMAP-Free', 'Kosher']",252.0667,11.888913999999998,28.025864,11.66572,"['squash', 'butter', 'eggs', 'cheddar cheese', 'italian seasoning', 'salt', 'pepper']"
breakfast haystacks,https://frugalfamilyhome.com/food/recipes/breakfast-haystacks,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/breakfast%20haystacks.jpg,['Low-Sodium'],"['Sugar-Conscious', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",215.5553332815028,5.685052195725146,31.93640123387756,9.97320996545488,"['Potatoes', 'Eggs', 'meat', 'Green Pepper', 'Onion', 'Parsley', 'Oil']"
croissant egg nog french toast casserole,http://momitforward.com/croissant-egg-nog-french-toast-casserole/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/croissant%20egg%20nog%20french%20toast%20casserole.jpg,['Low-Sodium'],"['Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",368.9752,26.463284,32.96624,2.529602,"['all-purpose flour', 'light brown sugar', 'cinnamon', 'nutmeg', 'salt', 'unsalted butter', 'pecans']"
upside down mexican breakfast casserole with hash brown crust,https://completerecipes.com/upside-down-mexican-breakfast-casserole-with-hash-brown-crust.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/upside%20down%20mexican%20breakfast%20casserole%20with%20hash%20brown%20crust.jpg,[],"['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",439.7190255499799,27.59093961226868,22.817169901231,25.53348023256257,"['oil', 'onions', 'eggs', 'half and half', 'hot sauce', 'red bell pepper', 'green chilies', 'black beans', 'cilantro', 'cheese', 'potatoes', 'taco seasoning', 'butter']"
asparagus and asiago frittata,http://www.foodista.com/recipe/KYWTWPZT/asparagus-and-asiago-frittata,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/asparagus%20and%20asiago%20frittata.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",205.40409948996725,15.092928095349455,4.541194380167079,13.351880388248196,"['eggs', 'asparagus', 'butter', 'olive oil', 'heavy whipping cream', 'fresh thyme', 'garlic', 'salt', 'black pepper', 'Asiago cheese', 'cherry tomatoes']"
butternut squash macaroni and cheese,http://recipes.menshealth.com/Recipe/butternut-squash-macaroni-and-cheese.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/butternut%20squash%20macaroni%20and%20cheese.jpg,['Balanced'],"['Sugar-Conscious', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",297.42494182863504,8.874432394494102,41.12026756657745,13.183442548812677,"['rotini', 'fat-free milk', 'butternut squash', 'Cheddar cheese', 'salt', 'dry mustard', 'pepper', 'parmesan', 'bread crumbs']"
whole wheat pizza bagels,https://weelicious.com/whole-wheat-pizza-bagel,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/whole%20wheat%20pizza%20bagels.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",424.491425,11.467014,59.91482187500001,20.739435,"['tomato sauce', 'garlic powder', 'herbs', 'whole wheat bagels', 'mozzarella cheese']"
homemade everything crackers,http://www.sugardishme.com/2013/08/06/homemade-everything-crackers/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/homemade%20everything%20crackers.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",364.4096,12.4675,56.2125,8.6145,"['all purpose flour', 'whole wheat flour', 'salt', 'granulated sugar', 'oil', 'water']"
peanut butter banana baked oatmeal,http://nomastekitchen.com/peanut-butter-banana-baked-oatmeal-v/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/peanut%20butter%20banana%20baked%20oatmeal.jpg,['Balanced'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Egg-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",423.6117999998984,17.2389359999924,61.312739999993184,12.594777999994944,"['old-fashioned oats', 'ground flax', 'cinnamon', 'baking soda', 'peanut butter', 'bananas', 'maple syrup', 'unsweetened almond milk', 'vanilla extract', 'banana']"
southwestern breakfast scramble,https://www.monicametz.com/recipes/southwestern-breakfast-scramble/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/southwestern%20breakfast%20scramble.jpg,[],"['Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",360.4842776414454,14.8167537413434,37.6905464070433,23.32095632012148,"['tofu', 'avocado oil', 'onion', 'red bell pepper', 'garlic', 'kale', 'chili powder', 'cumin', 'smoked paprika', 'oregano', 'ground pepper', 'ground turmeric', 'black beans', 'cilantro', 'gluten-free tortillas', 'salsa', 'avocado', 'cheese', 'scallions', 'hot pepper']"
healthy scotch eggs,http://www.foodista.com/recipe/5RFG87GZ/healthy-scotch-eggs,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/healthy%20scotch%20eggs.jpg,"['Low-Carb', 'Low-Sodium']","['Sugar-Conscious', 'Keto-Friendly', 'Paleo', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",334.0146000001136,21.608972888893504,6.996006666688561,29.451278888892706,"['eggs', 'almonds', 'turkey mince', 'paprika', 'nutmeg', 'fresh rosemary', 'fresh sage', 'shallot']"
vegetarian mexican breakfast casserole,https://www.allrecipes.com/recipe/276791/vegetarian-mexican-breakfast-casserole/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/vegetarian%20mexican%20breakfast%20casserole.jpg,['Low-Carb'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",656.986960725,46.974080811250005,30.7606690699,29.31051397175,"['potatoes', 'butter', 'cream cheese', 'milk', 'eggs', 'tomato', 'red onion', 'cilantro', 'garlic salt', 'black pepper', 'dried marjoram', 'Cheddar cheese']"
huevos rancheros with homemade refried bea,http://www.thetastybiteblog.com/2014/10/20/huevos-rancheros-with-homemade-refried-beans/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/huevos%20rancheros%20with%20homemade%20refried%20bea.jpg,['High-Fiber'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",212.58009845864376,7.542679397272375,25.45041016945,11.6598037269575,"['onion', 'garlic', 'jalapeno', 'cumin', 'black bean', 'water', 'vegetable oil', 'egg', 'corn tortilla', 'salt', 'pepper']"
arepas de huevos,https://www.allrecipes.com/recipe/262049/arepas-de-huevos/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/arepas%20de%20huevos.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'FODMAP-Free', 'Kosher']",257.80552,14.040019999999998,25.60504,6.66774,"['cornmeal', 'salt', 'white sugar', 'water', 'vegetable oil', 'eggs']"
