name,url,picture,dietLabels,healthLabels,calories,fat,carbs,protein,ingredients,uri
kale chicken noodle bowls,https://thecompletesavorist.com/kale-chicken-noodle-bowls,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/kale%20chicken%20noodle%20bowls.jpg,['Low-Sodium'],"['Sugar-Conscious', 'Kidney-Friendly', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",253.35696498500005,11.452248639925,23.148803107718756,12.992688156831253,"['Vegetable', 'chicken', 'rice noodles', 'extra virgin olive oil']",http://www.edamam.com/ontologies/edamam.owl#recipe_658b5db5bfba9ddbfddd3356b69ee214
artichoke cheese squares,https://tastykitchen.com/recipes/appetizers-and-snacks/artichoke-cheese-squares/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/artichoke%20cheese%20squares.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",300.86432069500006,24.03879342775,5.47924290435,16.273054524950002,"['Olive Oil', 'Onion', 'Garlic', 'Eggs', 'Artichoke Hearts', 'Cheddar Cheese', 'Dried Parsley', 'Oregano', 'Salt', 'Pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_c2a24ad519f7c8921802288ab62a24ab
butternut squash gratin,http://www.eatingwell.com/recipe/250374/butternut-squash-gratin/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/butternut%20squash%20gratin.jpg,['Balanced'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",328.11644999971156,9.863264499999223,51.499878749939526,10.578084249991814,"['butternut squash', 'extra-virgin olive oil', 'onion', 'all-purpose flour', 'salt', 'black pepper', 'low-fat milk', 'breadcrumbs']",http://www.edamam.com/ontologies/edamam.owl#recipe_5aa8e0bfe8eea97c4a41b414591a0792
summer couscous salad,http://www.bbcgoodfood.com/recipes/2394/summer-couscous-salad,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/summer%20couscous%20salad.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",698.1510137824483,40.41364821421484,65.1069798310518,20.634576292325825,"['couscous', 'vegetable stock', 'can chickpeas', 'olive oil', 'courgette', 'tomatoes', 'halloumi cheese', 'olive oil', 'lime juice', 'garlic', 'mint', 'sugar']",http://www.edamam.com/ontologies/edamam.owl#recipe_43b0ac0a699630995c5265c2d467f3e1
baked brie with caramelized pecans,http://www.food.com/recipe/baked-brie-with-caramelized-pecans-18148,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/baked%20brie%20with%20caramelized%20pecans.jpg,['Low-Carb'],"['Low Potassium', 'Kidney-Friendly', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Kosher']",226.9878515800163,18.319900134978,6.309086566402462,9.922653344163146,"['brie cheese', 'sour cream', 'brown sugar', 'pecans', 'butter']",http://www.edamam.com/ontologies/edamam.owl#recipe_5a2bf3c956a609b905512310acc230c6
simple vertical roaster chicken with vegetables and thyme,http://foodpair.com/recipes/simple-vertical-roaster-chicken-with-vegetables-and-thyme,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/simple%20vertical%20roaster%20chicken%20with%20vegetables%20and%20thyme.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Paleo', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",671.339233705,46.290011570219995,12.506948,45.3577362182,"['chicken', 'carrot', 'celery', 'white pepper', 'white wine', 'kosher salt', 'onion', 'chicken stock', 'garlic', 'fresh thyme', 'extra virgin olive oil']",http://www.edamam.com/ontologies/edamam.owl#recipe_b5634ccd5265556ed7773d3686f5d94d
roasted pumpkin with pine nuts,https://www.taste.com.au/recipes/roasted-pumpkin-pine-nuts/7b64b289-14ed-42ca-b30c-c6eeca8fb8bb,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20pumpkin%20with%20pine%20nuts.jpg,"['Balanced', 'Low-Sodium']","['Vegetarian', 'Pescatarian', 'Mediterranean', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",328.42432500000007,15.631516218749999,41.89719706250001,9.818823218750001,"['white wine', 'pumpkins', 'olive oil', 'sage', 'parmesan cheese', 'pine nuts']",http://www.edamam.com/ontologies/edamam.owl#recipe_07441767d4a4a098629ba9f5f14e5e3b
sheet pan roasted vegetables,http://www.myrecipes.com/recipe/sheet-pan-roasted-vegetables,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/sheet%20pan%20roasted%20vegetables.jpg,['High-Fiber'],"['Vegan', 'Vegetarian', 'Pescatarian', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",292.2966499686132,12.519288126625261,43.76576299153605,6.206215206595856,"['olive oil', 'mustard', 'fresh thyme', 'apple cider vinegar', 'kosher salt', 'black pepper', 'butternut squash', 'parsnips', 'Brussels sprouts', 'Yukon Gold potatoes', 'Cooking spray']",http://www.edamam.com/ontologies/edamam.owl#recipe_128082dc66b11ee31bf68c0d0a7baec1
creamy roasted garlic hummus,https://fortheloveofcooking.net/2018/06/creamy-roasted-garlic-hummus.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/creamy%20roasted%20garlic%20hummus.jpg,"['Balanced', 'High-Fiber']","['Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",218.97479341486442,10.844187020647052,24.885916823899294,7.741338808573697,"['garlic', 'garbanzo beans', 'baking soda', 'lemon juice', 'tahini', 'olive oil', 'cumin', 'paprika', 'Sea salt', 'pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_460c1472407cc5a2716d513f2e9e66ec
corn quesadillas with tomato and avocado salsa,https://www.womensweeklyfood.com.au/recipes/corn-quesadillas-with-tomato-and-avocado-salsa-19079,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/corn%20quesadillas%20with%20tomato%20and%20avocado%20salsa.jpg,"['Balanced', 'High-Fiber']","['Vegetarian', 'Pescatarian', 'Mediterranean', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",537.3183840004017,23.01613333335838,72.19359666673749,14.96992833334988,"['corn kernels', 'capsicum', 'cheese', 'red chilli', 'flour tortillas', 'olive oil', 'avocado', 'tomato', 'red onion', 'coriander', 'lemon juice']",http://www.edamam.com/ontologies/edamam.owl#recipe_1c86e5dfdd96d510e21235543570977f
whole grilled trout,https://www.allrecipes.com/recipe/228043/whole-grilled-trout/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/whole%20grilled%20trout.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Pescatarian', 'Paleo', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",296.4321625000927,14.083337250001208,3.9637556250236243,36.633947125003836,"['trout', 'olive oil', 'sea salt', 'black pepper', 'lemon', 'sweet onion', 'garlic', 'fresh rosemary', 'fresh thyme']",http://www.edamam.com/ontologies/edamam.owl#recipe_f3b3cbdcbddb916db1d056bed5bcd405
feta and spinach fritters,https://www.taste.com.au/recipes/feta-spinach-fritters/4d8f9784-95a9-4047-964a-53bdb2e0c4ee,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/feta%20and%20spinach%20fritters.jpg,['Low-Carb'],"['Sugar-Conscious', 'Pescatarian', 'Mediterranean', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",339.32771519999994,21.116364,15.987498000000002,21.040122000000004,"['eggs', 'flour', 'milk', 'baking powder', 'spinach', 'mint leaves', 'feta', 'olive oil', 'light sour cream', 'smoked salmon']",http://www.edamam.com/ontologies/edamam.owl#recipe_e2da6fc7d611e94c17582e4077438396
baked macaroni and cheese with kale and great northern beans,http://www.food.com/recipe/baked-macaroni-and-cheese-with-kale-and-great-northern-beans-433697,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/baked%20macaroni%20and%20cheese%20with%20kale%20and%20great%20northern%20beans.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",753.2903012271047,32.231294679896585,76.32157594041033,42.849517352128466,"['salt', 'milk', 'bay leaves', 'kale', 'ziti', 'white beans', 'butter', 'all-purpose flour', 'white cheddar cheese', 'parmesan cheese', 'black pepper', 'whole wheat bread crumbs']",http://www.edamam.com/ontologies/edamam.owl#recipe_e8eefc2bb632dcf034ba22d9576537cb
crockpot whole chicken,https://tastykitchen.com/recipes/main-courses/crockpot-whole-chicken/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/crockpot%20whole%20chicken.jpg,['Low-Carb'],"['Sugar-Conscious', 'Paleo', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'No oil added', 'Kosher']",633.2712444698598,41.24059855319773,7.979684080964098,51.712022224944555,"['Chicken', 'Garlic', 'Lemons', 'Pepper', 'Paprika', 'Garlic Powder', 'Onion Powder', 'Onion', 'Fresh Thyme', 'Oregano', 'Fresh Rosemary', 'Parsley', 'White Wine']",http://www.edamam.com/ontologies/edamam.owl#recipe_ef9c0ad9712847e4b9d2c2e0b89b8f54
broccoli tortellini salad,http://www.myrecipes.com/recipe/broccoli-tortellini-salad-192534/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/broccoli%20tortellini%20salad.jpg,[],"['Sugar-Conscious', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",513.1857151799672,28.651657670199455,51.391874779992065,14.642419989998194,"['cheese tortellini', 'carrots', 'broccoli florets', 'green onions', 'olive oil', 'red wine vinegar', 'parsley', 'Dijon mustard', 'fresh basil', 'fresh thyme', 'salt', 'pepper', 'garlic']",http://www.edamam.com/ontologies/edamam.owl#recipe_ecea0a098e6d17782a0dd23fdc997fcb
cheesy black bean gorditas,http://www.kraftrecipes.com/recipes/cheesy-black-bean-gorditas-150556.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/cheesy%20black%20bean%20gorditas.jpg,[],"['Sugar-Conscious', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'No oil added', 'Sulfite-Free', 'Kosher']",504.5287500000001,27.07166666666667,44.03551374999999,23.31352666666667,"['masa harina', 'water', 'canned black beans', 'Mozzarella Cheese', 'Sour Cream', 'salsa']",http://www.edamam.com/ontologies/edamam.owl#recipe_8a51e1ea2242be426ee9417bbb1e679b
roasted potato and garlic salad,http://allrecipes.com/Recipe/Roasted-Potato-and-Garlic-Salad/Detail.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20potato%20and%20garlic%20salad.jpg,"['High-Fiber', 'Low-Sodium']","['Vegan', 'Vegetarian', 'Pescatarian', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",652.6362222222224,36.80006044444444,74.83191333333333,9.251996,"['olive oil', 'balsamic vinegar', 'olive oil', 'garlic', 'dried oregano', 'red potatoes', 'red bell peppers']",http://www.edamam.com/ontologies/edamam.owl#recipe_f1c9fd9ae8a8fcc29aa638d5120ed34b
homemade fettuccine alfredo,http://athomewithmyhoney.com/homemade-fettuccine-alfredo/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/homemade%20fettuccine%20alfredo.jpg,[],"['Sugar-Conscious', 'Low Potassium', 'Kidney-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",940.5997500000001,60.0410233125,71.094918375,29.4439453125,"['fettuccine', 'butter', 'heavy cream', 'parmesan cheese', 'salt']",http://www.edamam.com/ontologies/edamam.owl#recipe_1c62cafda921460d02a7f27befc0ad76
garlic grilled broccoli,https://www.savoryexperiments.com/garlic-grilled-broccoli/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/garlic%20grilled%20broccoli.jpg,['Low-Carb'],"['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Paleo', 'Mediterranean', 'DASH', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",433.4427999999143,43.6953459999997,10.399891999980998,3.8581999999963434,"['broccoli', 'olive oil', 'garlic', 'garlic powder', 'onion powder', 'salt', 'black pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_ec716f0b3919fb103085ee7d35198b7c
chickpeas with aromatic meatballs,http://www.food.com/recipe/chickpeas-with-aromatic-meatballs-525872,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/chickpeas%20with%20aromatic%20meatballs.jpg,['High-Fiber'],"['Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",940.8771592970108,32.312252882881374,119.7261722065595,49.974527572984755,"['beef mince', 'sea salt', 'black pepper', 'masala', 'olive oil', 'onion', 'garlic', 'red chili', 'parsley', 'chickpeas', 'tomato passata', 'Seasoning', 'cumin', 'coriander', 'cardamom', 'black pepper', 'ground cinnamon', 'ground cloves', 'ground nutmeg']",http://www.edamam.com/ontologies/edamam.owl#recipe_2e0c0a27a8049b2a12c8fc906ca0adc3
yellowsplit pea puree,http://www.food.com/recipe/yellowsplit-pea-puree-424700,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/yellowsplit%20pea%20puree.jpg,"['High-Fiber', 'Low-Fat']","['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",383.7027426784992,5.839541198159037,65.1758904723299,20.422426840750546,"['split peas', 'vegetable stock', 'onion', 'carrot', 'turnip', 'parsnip', 'marjoram', 'thyme', 'salt', 'onion', 'butter', 'flour']",http://www.edamam.com/ontologies/edamam.owl#recipe_f768f0e9de37b643ba3fb9a7f2e2a227
creamy parmesan spinach bake,https://completerecipes.com/creamy-parmesan-spinach-bake.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/creamy%20parmesan%20spinach%20bake.jpg,['Low-Carb'],"['Sugar-Conscious', 'Keto-Friendly', 'Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",619.8186260608794,55.98248039985064,24.513357285734333,18.353562575811445,"['spinach', 'red onion', 'butter', 'cream cheese', 'sour cream', 'cream', 'Parmesan cheese', 'Parmesan cheese', 'garlic', 'pepper', 'water-packed artichoke hearts', 'fresh dill', 'salt', 'crackers']",http://www.edamam.com/ontologies/edamam.owl#recipe_7f42c7300c97b8a6e0db34e0df586cae
roasted sweet potatoes and brussel sprouts,http://bloomingbitesphotography.com/roasted-sweet-potatoes-and-brussel-sprouts/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/roasted%20sweet%20potatoes%20and%20brussel%20sprouts.jpg,[],"['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Pescatarian', 'Paleo', 'Mediterranean', 'Dairy-Free', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Kosher']",202.0325734165769,14.829891806389185,15.807636689297487,3.8319707320897223,"['brussel sprouts', 'sweet potato', 'cloves', 'olive oil', 'cumin', 'garlic salt', 'salt', 'pepper', 'red wine', 'fresh thyme']",http://www.edamam.com/ontologies/edamam.owl#recipe_c1cacefad2b388496d16e0a5337c0c6c
cheesy campfire potatoes,http://allrecipes.com/Recipe/Cheesy-Campfire-Potatoes/Detail.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/cheesy%20campfire%20potatoes.jpg,['Balanced'],"['Sugar-Conscious', 'Vegetarian', 'Pescatarian', 'Gluten-Free', 'Wheat-Free', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher', 'Immuno-Supportive']",462.08779999999996,22.015811218750002,46.8674089375,20.412934218750003,"['mozzarella cheese', 'margarine', 'onion', 'Cheddar cheese', 'potatoes', 'Parmesan cheese']",http://www.edamam.com/ontologies/edamam.owl#recipe_4e4bb31e139ffbc00c4300ade3039752
fire and ice pasta,http://allrecipes.com/Recipe/Fire-and-Ice-Pasta/Detail.aspx,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/fire%20and%20ice%20pasta.jpg,['High-Fiber'],"['Vegetarian', 'Pescatarian', 'Mediterranean', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",1419.31158097255,78.98521457528437,147.10167941574235,32.63695096798682,"['red pepper flakes', 'chives', 'garlic', 'fresh basil', 'sun-dried tomatoes', 'black olives', 'black pepper', 'olive oil', 'can diced tomatoes', 'salt', 'goat cheese', 'pasta']",http://www.edamam.com/ontologies/edamam.owl#recipe_8462552a014b185bc7af0906f45dabe5
perfectly grilled corn on the cob,https://www.foodnetwork.com/recipes/bobby-flay/perfectly-grilled-corn-on-the-cob-recipe-1956289,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/perfectly%20grilled%20corn%20on%20the%20cob.jpg,['Low-Carb'],"['Vegetarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",777.1563822000469,72.52593797200002,34.71410585667839,6.872840058000068,"['corn', 'Kosher salt', 'canola oil', 'red onion', 'garlic', 'paprika', 'cayenne', 'cumin seeds', 'chili powder', 'water', 'unsalted butter', 'Worcestershire sauce', 'Salt', 'black pepper', 'unsalted butter', 'fresh herbs', 'kosher salt', 'black pepper']",http://www.edamam.com/ontologies/edamam.owl#recipe_33f565db5ee7c976c537c670d6bace1e
five cheese spicy italian lasagna,https://www.shoppersfood.com/recipes/view-recipe.21022.cc.html,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/five%20cheese%20spicy%20italian%20lasagna.jpg,[],"['Peanut-Free', 'Tree-Nut-Free', 'Soy-Free', 'Fish-Free', 'Shellfish-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",964.26002708125,53.49589704436251,61.59666049293751,58.42979810300001,"['whole milk ricotta cheese', 'egg', 'Parmesan Cheese', 'pasta sauce', 'no boil lasagna', 'Gouda cheese', 'provolone cheese', 'mozzarella cheese', 'spinach']",http://www.edamam.com/ontologies/edamam.owl#recipe_33e611dd00ffbac04f4876629a80d4bf
christmas tree veggie pizza,https://www.kitchen-concoctions.com/2018/11/christmas-tree-veggie-pizza/,https://storage.googleapis.com/hfc-app-b33ed.appspot.com/recipes_images/christmas%20tree%20veggie%20pizza.jpg,[],"['Vegetarian', 'Pescatarian', 'Egg-Free', 'Peanut-Free', 'Tree-Nut-Free', 'Fish-Free', 'Shellfish-Free', 'Pork-Free', 'Red-Meat-Free', 'Crustacean-Free', 'Celery-Free', 'Mustard-Free', 'Sesame-Free', 'Lupine-Free', 'Mollusk-Free', 'Alcohol-Free', 'Sulfite-Free', 'Kosher']",547.7230841625,33.50849690723501,54.05359293801189,11.599067463083127,"['Olive Oil', 'refrigerated crescent rolls', 'sour cream', 'cream cheese', 'Diced Tomatoes', 'Chilies', 'dressing mix', 'broccoli', 'green bell peppers', 'green onions', 'carrots', 'yellow bell pepper', 'red bell pepper', 'radishes']",http://www.edamam.com/ontologies/edamam.owl#recipe_15a398a35f723391247ae7ab66fb93fa
